stock_id,stock_name,listing_year,industry,market_type
3152,璟德,2008,通信網路業,上櫃
3158,嘉實,2025,資訊服務業,上櫃
3162,精確,2005,電機機械,上櫃
3163,波若威,2012,通信網路業,上櫃
3169,亞信,2009,半導體業,上櫃
3171,炎洲流通,2004,居家生活,上櫃
3176,基亞,2011,生技醫療業,上櫃
3178,公準,2018,半導體業,上櫃
3188,鑫龍騰,2004,建材營造業,上櫃
3191,雲嘉南,2005,電子零組件業,上櫃
3205,佰研,2005,生技醫療業,上櫃
3206,志豐,2007,電子零組件業,上櫃
3207,耀勝,2004,電子零組件業,上櫃
3211,順達,2004,電腦及週邊設備業,上櫃
3213,茂訊,2004,電腦及週邊設備業,上櫃
3217,優群,2004,電子零組件業,上櫃
3218,大學光,2004,生技醫療業,上櫃
3219,倚強科,2004,其他電子業,上櫃
3221,台嘉碩,2006,通信網路業,上櫃
3224,三顧,2004,電子通路業,上櫃
3226,龍鋒,2004,電機機械,上櫃
3227,原相,2006,半導體業,上櫃
3228,金麗科,2005,半導體業,上櫃
3230,錦明,2006,光電業,上櫃
3232,昱捷,2004,電子通路業,上櫃
3234,光環,2011,通信網路業,上櫃
3236,千如,2004,電子零組件業,上櫃
3252,海灣,2004,觀光餐旅,上櫃
3259,鑫創,2007,半導體業,上櫃
3260,威剛,2004,半導體業,上櫃
3264,欣銓,2005,半導體業,上櫃
3265,台星科,2005,半導體業,上櫃
3268,海德威,2005,半導體業,上櫃
3272,東碩,2014,電腦及週邊設備業,上櫃
3276,宇環,2005,電子零組件業,上櫃
3284,太普高,2005,其他業,上櫃
3285,微端,2012,其他電子業,上櫃
3287,廣寰科,2008,電腦及週邊設備業,上櫃
3288,點晶,2005,電子零組件業,上櫃
3289,宜特,2004,其他電子業,上櫃
3290,東浦,2005,電子零組件業,上櫃
3293,鈊象,2006,文化創意業,上櫃
3294,英濟,2007,電子零組件業,上櫃
3297,杭特,2005,光電業,上櫃
3303,岱稜,2007,其他電子業,上櫃
3306,鼎天,2005,通信網路業,上櫃
3310,佳穎,2008,電子零組件業,上櫃
3313,斐成,2006,其他業,上櫃
3317,尼克森,2007,半導體業,上櫃
3322,建舜電,2009,電子零組件業,上櫃
3323,加百裕,2007,電腦及週邊設備業,上櫃
3324,雙鴻,2005,其他電子業,上櫃
3325,旭品,2005,電腦及週邊設備業,上櫃
3332,幸康,2008,電子零組件業,上櫃
3339,泰谷,2006,光電業,上櫃
3349,寶德,2022,電腦及週邊設備業,上櫃
3354,律勝,2005,電子零組件業,上櫃
3357,臺慶科,2021,電子零組件業,上櫃
3360,尚立,2006,電子通路業,上櫃
3362,先進光,2005,光電業,上櫃
3363,上詮,2011,通信網路業,上櫃
3372,典範,2005,半導體業,上櫃
3373,熱映,2007,其他電子業,上櫃
3374,精材,2015,半導體業,上櫃
3379,彬台,2011,電機機械,上櫃
3388,崇越電,2006,電子零組件業,上櫃
3390,旭軟,2006,電子零組件業,上櫃
3402,漢科,2007,其他電子業,上櫃
3426,台興,2016,電機機械,上櫃
3430,奇鈦科,2022,化學工業,上櫃
3434,哲固,2008,光電業,上櫃
3438,類比科,2006,半導體業,上櫃
3441,聯一光,2010,光電業,上櫃
3444,利機,2008,電子通路業,上櫃
3455,由田,2007,光電業,上櫃
3465,進泰電子,2008,其他電子業,上櫃
3466,德晉,2006,通信網路業,上櫃
3467,台灣精材,2025,半導體業,上櫃
3479,安勤,2010,電腦及週邊設備業,上櫃
3483,力致,2006,電腦及週邊設備業,上櫃
3484,崧騰,2007,電子零組件業,上櫃
3489,森寶,2007,建材營造業,上櫃
3490,單井,2007,光電業,上櫃
3491,昇達科,2008,通信網路業,上櫃
3492,長盛,2015,電子零組件業,上櫃
3498,陽程,2007,其他電子業,上櫃
3499,環天科,2006,通信網路業,上櫃
3508,位速,2007,其他電子業,上櫃
3511,矽瑪,2009,電子零組件業,上櫃
3512,皇龍,2007,建材營造業,上櫃
3516,亞帝歐,2007,光電業,上櫃
3520,華盈,2007,電子零組件業,上櫃
3521,台鋼建設,2025,建材營造業,上櫃
3522,御嵿,2007,觀光餐旅,上櫃
3523,迎輝,2007,光電業,上櫃
3526,凡甲,2007,電子零組件業,上櫃
3527,聚積,2007,半導體業,上櫃
3529,力旺,2011,半導體業,上櫃
3531,先益,2008,光電業,上櫃
3537,堡達,2010,電子零組件業,上櫃
3540,曜越,2007,電腦及週邊設備業,上櫃
3541,西柏,2009,其他電子業,上櫃
3546,宇峻,2008,文化創意業,上櫃
3548,兆利,2008,電子零組件業,上櫃
3551,世禾,2008,綠能環保,上櫃
3552,同致,2009,其他電子業,上櫃
3555,博士旺,2011,半導體業,上櫃
3556,禾瑞亞,2008,半導體業,上櫃
3558,神準,2013,通信網路業,上櫃
3564,其陽,2013,通信網路業,上櫃
3567,逸昌,2010,半導體業,上櫃
3570,大塚,2008,資訊服務業,上櫃
3577,泓格,2009,電腦及週邊設備業,上櫃
3580,友威科,2010,其他電子業,上櫃
3581,博磊,2015,半導體業,上櫃
3587,閎康,2009,其他電子業,上櫃
3594,磐儀,2013,電腦及週邊設備業,上櫃
3597,映興,2020,電子零組件業,上櫃
3609,三一東林,2011,電子零組件業,上櫃
3611,鼎翰,2008,電腦及週邊設備業,上櫃
3615,安可,2009,光電業,上櫃
3623,富晶通,2010,光電業,上櫃
3624,光頡,2011,電子零組件業,上櫃
3625,西勝,2009,電腦及週邊設備業,上櫃
3628,盈正,2010,其他電子業,上櫃
3629,地心引力,2020,文化創意業,上櫃
3630,新鉅科,2010,光電業,上櫃
3631,晟楠,2010,電子零組件業,上櫃
3632,研勤,2011,通信網路業,上櫃
3646,艾恩特,2012,電子零組件業,上櫃
3663,鑫科,2012,其他電子業,上櫃
3664,安瑞-KY,2010,通信網路業,上櫃
3666,光耀,2014,光電業,上櫃
3672,康聯訊,2015,通信網路業,上櫃
3675,德微,2012,半導體業,上櫃
3680,家登,2011,半導體業,上櫃
3684,榮昌,2014,通信網路業,上櫃
3685,元創精密,2010,電機機械,上櫃
3687,歐買尬,2020,數位雲端,上櫃
3689,湧德,2012,電子零組件業,上櫃
3691,碩禾,2010,光電業,上櫃
3693,營邦,2013,電腦及週邊設備業,上櫃
3707,漢磊,2014,半導體業,上櫃
3709,鑫聯大投控,1999,電腦及週邊設備業,上櫃
3710,連展投控,2017,電子零組件業,上櫃
3713,新晶投控,2020,綠能環保,上櫃
4102,永日,2001,生技醫療業,上櫃
4105,東洋,2001,生技醫療業,上櫃
4107,邦特,2002,生技醫療業,上櫃
4109,加捷生醫,2002,生技醫療業,上櫃
4111,濟生,1999,生技醫療業,上櫃
4113,聯上,2003,建材營造業,上櫃
4114,健喬,2003,生技醫療業,上櫃
4116,明基醫,2015,生技醫療業,上櫃
4120,友華,2003,生技醫療業,上櫃
4121,優盛,2003,生技醫療業,上櫃
4123,晟德,2003,生技醫療業,上櫃
4126,太醫,2004,生技醫療業,上櫃
4127,天良,2005,生技醫療業,上櫃
4128,中天,2006,生技醫療業,上櫃
4129,聯合,2004,生技醫療業,上櫃
4130,健亞,2012,生技醫療業,上櫃
4131,浩泰,2004,生技醫療業,上櫃
4138,曜亞,2010,生技醫療業,上櫃
4139,馬光-KY,2011,生技醫療業,上櫃
4147,中裕,2015,生技醫療業,上櫃
4153,鈺緯,2013,生技醫療業,上櫃
4154,樂威科-KY,2011,其他業,上櫃
4157,太景*-KY,2013,生技醫療業,上櫃
4160,訊聯基因,2012,生技醫療業,上櫃
4161,聿新科,2013,生技醫療業,上櫃
4162,智擎,2012,生技醫療業,上櫃
4163,鐿鈦,2012,生技醫療業,上櫃
4166,友霖,2025,生技醫療業,上櫃
4167,松瑞藥,2015,生技醫療業,上櫃
4168,醣聯,2012,生技醫療業,上櫃
4171,瑞基,2018,農業科技業,上櫃
4173,久裕,2013,生技醫療業,上櫃
4174,浩鼎,2015,生技醫療業,上櫃
4175,杏一,2014,生技醫療業,上櫃
4183,福永生技,2017,生技醫療業,上櫃
4188,安克,2015,生技醫療業,上櫃
4192,杏國,2014,生技醫療業,上櫃
4198,欣大健康,2014,生技醫療業,上櫃
4205,中華食,1999,食品工業,上櫃
4207,環泰,2000,食品工業,上櫃
4303,信立,1999,塑膠工業,上櫃
4304,勝昱,2000,塑膠工業,上櫃
4305,世坤,2000,塑膠工業,上櫃
4401,東隆興,1996,紡織纖維,上櫃
4402,郡都開發,1997,紡織纖維,上櫃
4406,新昕纖,1999,紡織纖維,上櫃
4413,飛寶企業,1999,紡織纖維,上櫃
4416,三圓,2000,建材營造業,上櫃
4417,金洲,2000,紡織纖維,上櫃
4419,皇家美食,2001,觀光餐旅,上櫃
4420,光明,2002,紡織纖維,上櫃
4430,耀億,2011,其他業,上櫃
4432,銘旺實,2012,紡織纖維,上櫃
4433,興采,2014,紡織纖維,上櫃
4442,竣邦-KY,2023,紡織纖維,上櫃
4502,健信,1995,電機機械,上櫃
4503,金雨,1996,電機機械,上櫃
4506,崇友,1997,電機機械,上櫃
4510,高鋒,1998,電機機械,上櫃
4513,福裕,1998,電機機械,上櫃
4523,永彰,1999,電機機械,上櫃
4527,方土霖,2000,電機機械,上櫃
4528,江興鍛,2001,電機機械,上櫃
4529,淳紳,2001,其他業,上櫃
4530,宏易,2001,觀光餐旅,上櫃
4533,協易機,2002,電機機械,上櫃
4534,慶騰,2003,電機機械,上櫃
4535,至興,2003,電機機械,上櫃
4538,大詠城,2019,電機機械,上櫃
4541,晟田,2014,其他業,上櫃
4542,科嶠,2014,電子零組件業,上櫃
4543,萬在,2016,電機機械,上櫃
4549,桓達,2014,電機機械,上櫃
4550,長佳,2015,電機機械,上櫃
4554,橙的,2016,其他電子業,上櫃
4556,旭然,2015,其他業,上櫃
4558,寶緯,2022,電機機械,上櫃
4561,健椿,2018,電機機械,上櫃
4563,百德,2018,電機機械,上櫃
4568,科際精密,2018,電機機械,上櫃
4577,達航科技,2022,其他電子業,上櫃
4580,捷流閥業,2020,電機機械,上櫃
4584,君帆,2022,電機機械,上櫃
4609,唐鋒,2000,居家生活,上櫃
4702,中美實,1995,居家生活,上櫃
4706,大恭,1998,化學工業,上櫃
4707,磐亞,1998,化學工業,上櫃
4711,永純,1999,化學工業,上櫃
4714,永捷,2000,化學工業,上櫃
4716,大立,2000,化學工業,上櫃
4721,美琪瑪,2001,化學工業,上櫃
4726,永昕,2013,生技醫療業,上櫃
4728,雙美,2012,生技醫療業,上櫃
4729,熒茂,2009,光電業,上櫃
4735,豪展,2011,生技醫療業,上櫃
4741,泓瀚,2017,化學工業,上櫃
4743,合一,2011,生技醫療業,上櫃
4744,皇將,2018,生技醫療業,上櫃
4745,合富-KY,2013,生技醫療業,上櫃
4747,強生,2013,生技醫療業,上櫃
4749,新應材,2025,半導體業,上櫃
4754,國碳科,2016,化學工業,上櫃
4760,勤凱,2019,其他電子業,上櫃
4767,誠泰科技,2018,化學工業,上櫃
4768,晶呈科技,2022,化學工業,上櫃
4772,台特化,2024,化學工業,上櫃
4804,大略-KY,2015,觀光餐旅,上櫃
4806,桂田文創,2016,文化創意業,上櫃
4903,聯光通,2001,通信網路業,上櫃
4905,台聯電,2001,通信網路業,上櫃
4907,富宇,2002,建材營造業,上櫃
4908,前鼎,2002,通信網路業,上櫃
4909,新復興,2002,通信網路業,上櫃
4911,德英,2011,生技醫療業,上櫃
4923,力士,2022,半導體業,上櫃
4924,欣厚-KY,2011,電腦及週邊設備業,上櫃
4931,新盛力,2019,電腦及週邊設備業,上櫃
4933,友輝,2010,光電業,上櫃
4939,亞電,2011,電子零組件業,上櫃
4946,辣椒,2011,文化創意業,上櫃
4950,金耘國際,2012,鋼鐵工業,上櫃
4951,精拓科,2022,半導體業,上櫃
4953,緯軟,2014,資訊服務業,上櫃
4966,譜瑞-KY,2011,半導體業,上櫃
4971,IET-KY,2013,半導體業,上櫃
4972,湯石照明,2013,光電業,上櫃
4973,廣穎,2012,半導體業,上櫃
4974,亞泰,2011,電子零組件業,上櫃
4979,華星光,2011,通信網路業,上櫃
4987,科誠,2012,電腦及週邊設備業,上櫃
4991,環宇-KY,2014,半導體業,上櫃
4995,晶達,2012,光電業,上櫃
5009,榮剛,1998,鋼鐵工業,上櫃
5011,久陽,1999,鋼鐵工業,上櫃
5013,強新,2000,鋼鐵工業,上櫃
5014,建錩,2001,鋼鐵工業,上櫃
5015,華祺,2000,鋼鐵工業,上櫃
5016,松和,2001,鋼鐵工業,上櫃
5201,凱衛,2000,資訊服務業,上櫃
5202,力新,2000,資訊服務業,上櫃
5205,中茂,2001,綠能環保,上櫃
5206,坤悅,2001,建材營造業,上櫃
5209,新鼎,2002,其他業,上櫃
5210,寶碩,2002,資訊服務業,上櫃
5211,蒙恬,2002,資訊服務業,上櫃
5212,凌網,2003,資訊服務業,上櫃
5213,亞昕,2003,建材營造業,上櫃
5220,萬達光電,2018,光電業,上櫃
5223,安力-KY,2018,電腦及週邊設備業,上櫃
5227,立凱-KY,2013,電子零組件業,上櫃
5228,鈺鎧,2022,電子零組件業,上櫃
5230,雷笛克光學,2012,光電業,上櫃
5236,凌陽創新,2021,半導體業,上櫃
5245,智晶,2015,光電業,上櫃
5251,天鉞電,2012,光電業,上櫃
5263,智崴,2012,文化創意業,上櫃
5272,笙科,2013,半導體業,上櫃
5274,信驊,2013,半導體業,上櫃
5276,達輝-KY,2014,其他業,上櫃
5278,尚凡*,2013,數位雲端,上櫃
5287,數字,2014,數位雲端,上櫃
5289,宜鼎,2013,電腦及週邊設備業,上櫃
5291,邑昇,2014,電子零組件業,上櫃
5299,杰力,2018,半導體業,上櫃
5301,寶得利,1990,觀光餐旅,上櫃
5302,太欣,1991,半導體業,上櫃
5309,系統電,1996,電子零組件業,上櫃
5310,天剛,1996,資訊服務業,上櫃
5312,寶島科,1996,生技醫療業,上櫃
5314,世紀*,1996,其他業,上櫃
5315,光聯,1996,光電業,上櫃
5321,美而快,1996,數位雲端,上櫃
5324,士開,1997,建材營造業,上櫃
5328,華容,1997,電子零組件業,上櫃
5340,建榮,1998,電子零組件業,上櫃
5344,立衛,1998,半導體業,上櫃
5345,馥鴻,1998,其他業,上櫃
5347,世界,1998,半導體業,上櫃
5348,正能量智能,2025,運動休閒,上櫃
5351,鈺創,1998,半導體業,上櫃
5353,台林,1998,通信網路業,上櫃
5355,佳總,1998,電子零組件業,上櫃
5356,協益,1998,電腦及週邊設備業,上櫃
5364,力麗店,2013,觀光餐旅,上櫃
5371,中光電,1999,光電業,上櫃
5381,合正,1999,電子零組件業,上櫃
5386,青雲,1999,電腦及週邊設備業,上櫃
5392,能率,1999,光電業,上櫃
5398,慕康生醫,1999,其他業,上櫃
5403,中菲,1999,資訊服務業,上櫃
5410,國眾,1999,資訊服務業,上櫃
5425,台半,2000,半導體業,上櫃
5426,振發,2000,電腦及週邊設備業,上櫃
5432,新門,2000,綠能環保,上櫃
5438,東友,2000,電腦及週邊設備業,上櫃
5439,高技,2000,電子零組件業,上櫃
5443,均豪,1998,半導體業,上櫃
5450,南良,2020,其他業,上櫃
5452,佶優,2000,其他電子業,上櫃
5455,昇益,2000,建材營造業,上櫃
5457,宣德,2000,電子零組件業,上櫃
5460,同協,2000,電子零組件業,上櫃
5464,霖宏,2000,電子零組件業,上櫃
5465,富驊,2000,電腦及週邊設備業,上櫃
5468,凱鈺,2001,半導體業,上櫃
5474,聰泰,2001,電腦及週邊設備業,上櫃
5475,德宏,2001,電子零組件業,上櫃
5478,智冠,2001,文化創意業,上櫃
5481,新華,2020,其他業,上櫃
5483,中美晶,2001,半導體業,上櫃
5487,通泰,2001,半導體業,上櫃
5488,松普,2001,電子零組件業,上櫃
5489,彩富,2001,其他電子業,上櫃
5490,同亨,2001,電腦及週邊設備業,上櫃
5493,三聯,2001,其他電子業,上櫃
5498,凱崴,2001,電子零組件業,上櫃
5508,永信建,1998,建材營造業,上櫃
5511,德昌,1998,建材營造業,上櫃
5512,力麒,1998,建材營造業,上櫃
5514,三豐,1998,建材營造業,上櫃
5516,雙喜,1999,建材營造業,上櫃
5520,力泰,1999,建材營造業,上櫃
5523,豐謙,1999,建材營造業,上櫃
5529,鉅陞,1996,建材營造業,上櫃
5530,龍巖,2000,其他業,上櫃
5536,聖暉*,2010,其他電子業,上櫃
5543,桓鼎-KY,2016,建材營造業,上櫃
5547,久舜,2026,建材營造業,上櫃
5548,安倉,2024,建材營造業,上櫃
5601,台聯櫃,1994,航運業,上櫃
5603,陸海,1997,航運業,上櫃
5604,中連,1997,其他業,上櫃
5609,中菲行,2001,航運業,上櫃
5701,劍湖山,1998,觀光餐旅,上櫃
5703,亞都,1999,觀光餐旅,上櫃
5704,老爺知,1999,觀光餐旅,上櫃
5864,致和證,2018,金融保險業,上櫃
5878,台名,2014,金融保險業,上櫃
5902,德記,1998,居家生活,上櫃
5903,全家,2002,居家生活,上櫃
5904,寶雅,2002,居家生活,上櫃
5905,南仁湖,2003,觀光餐旅,上櫃
6015,宏遠證,1996,金融保險業,上櫃
6016,康和證,1996,金融保險業,上櫃
6020,大展證,2003,金融保險業,上櫃
6021,美好證,2003,金融保險業,上櫃
6023,元大期,2007,金融保險業,上櫃
6026,福邦證,2016,金融保險業,上櫃
6101,寬魚國際,2001,文化創意業,上櫃
6103,合邦,2001,半導體業,上櫃
6104,創惟,2001,半導體業,上櫃
6109,亞元,2001,通信網路業,上櫃
6111,大宇資,2001,文化創意業,上櫃
6113,亞矽,2001,電子通路業,上櫃
6114,久威,2001,電子零組件業,上櫃
6118,建達,2001,電子通路業,上櫃
6121,新普,2001,電腦及週邊設備業,上櫃
6122,擎邦,2000,電機機械,上櫃
6123,上奇,2002,資訊服務業,上櫃
6124,業強,2002,電子零組件業,上櫃
6125,廣運,2002,光電業,上櫃
6126,信音,2002,電子零組件業,上櫃
6127,九豪,2002,電子零組件業,上櫃
6129,普誠,2001,半導體業,上櫃
6130,上亞科技,2002,生技醫療業,上櫃
6134,萬旭,2002,電子零組件業,上櫃
6138,茂達,2002,半導體業,上櫃
6140,訊達,2002,資訊服務業,上櫃
6143,振曜,2002,通信網路業,上櫃
6144,得利影,2002,文化創意業,上櫃
6146,耕興,2002,其他電子業,上櫃
6147,頎邦,2002,半導體業,上櫃
6148,驊宏資,2002,資訊服務業,上櫃
6150,撼訊,2002,電腦及週邊設備業,上櫃
6151,晉倫,2002,其他電子業,上櫃
6154,順發,2002,電子通路業,上櫃
6156,松上,2002,電子零組件業,上櫃
6158,禾昌,2002,電子零組件業,上櫃
6160,欣技,2002,電腦及週邊設備業,上櫃
6161,捷波,2002,電腦及週邊設備業,上櫃
6163,華電網,2002,通信網路業,上櫃
6167,久正,2002,光電業,上櫃
6169,昱泉,2002,文化創意業,上櫃
6170,統振,2002,通信網路業,上櫃
6171,大城地產,2002,建材營造業,上櫃
6173,信昌電,2002,電子零組件業,上櫃
6174,安碁,2002,電子零組件業,上櫃
6175,立敦,2002,電子零組件業,上櫃
6179,亞通,2002,其他業,上櫃
6180,橘子,2002,文化創意業,上櫃
6182,合晶,2002,半導體業,上櫃
6185,幃翔,2002,電子零組件業,上櫃
6186,新潤,2002,建材營造業,上櫃
6187,萬潤,2002,半導體業,上櫃
6188,廣明,2002,電腦及週邊設備業,上櫃
6190,萬泰科,1998,通信網路業,上櫃
6194,育富,2002,電子零組件業,上櫃
6195,詩肯,2002,居家生活,上櫃
6198,瑞築,2002,建材營造業,上櫃
6199,天品,2016,其他業,上櫃
6203,海韻電,2002,電子零組件業,上櫃
6204,艾華,2002,電子零組件業,上櫃
6207,雷科,2002,電子零組件業,上櫃
6208,日揚,2002,半導體業,上櫃
6210,慶生,2003,電子零組件業,上櫃
6212,理銘,2002,建材營造業,上櫃
6217,中探針,2003,電子零組件業,上櫃
6218,豪勉,2003,通信網路業,上櫃
6219,富旺,2003,建材營造業,上櫃
6220,岳豐,2003,電子零組件業,上櫃
6221,晉泰,2003,資訊服務業,上櫃
6222,立軒,2003,光電業,上櫃
6223,旺矽,2003,半導體業,上櫃
6227,茂綸,2003,電子通路業,上櫃
6228,全譜,2003,電腦及週邊設備業,上櫃
6229,研通,2003,半導體業,上櫃
6231,系微,2003,資訊服務業,上櫃
6233,旺玖,2003,半導體業,上櫃
6234,高僑,2003,光電業,上櫃
6236,中湛,2003,其他業,上櫃
6237,驊訊,2003,半導體業,上櫃
6240,松崗,2003,資訊服務業,上櫃
6241,易通展,2003,通信網路業,上櫃
6242,立康,2003,生技醫療業,上櫃
6244,茂迪,2003,光電業,上櫃
6245,立端,2003,通信網路業,上櫃
6246,臺龍,2003,光電業,上櫃
6248,沛波,2003,鋼鐵工業,上櫃
6259,百徽,2003,電子零組件業,上櫃
6261,久元,2004,半導體業,上櫃
6263,普萊德,2003,通信網路業,上櫃
6264,富裔,2004,建材營造業,上櫃
6265,方土昶,2003,電子通路業,上櫃
6266,泰詠,2004,電子零組件業,上櫃
6270,倍微,2003,電子通路業,上櫃
6274,台燿,2003,電子零組件業,上櫃
6275,元山,2004,電子零組件業,上櫃
6276,安鈦克,2003,電腦及週邊設備業,上櫃
6279,胡連,2003,電子零組件業,上櫃
6284,佳邦,2004,電子零組件業,上櫃
6290,良維,2005,電子零組件業,上櫃
6291,沛亨,2004,半導體業,上櫃
6292,迅德,2003,電子零組件業,上櫃
6294,智基,2004,文化創意業,上櫃
6411,晶焱,2014,半導體業,上櫃
6417,韋僑,2015,通信網路業,上櫃
6418,詠昇,2019,電子零組件業,上櫃
6419,京晨科,2014,光電業,上櫃
6423,億而得,2026,半導體業,上櫃
6425,易發,2019,電機機械,上櫃
6432,今展科,2015,電子零組件業,上櫃
6435,大中,2016,半導體業,上櫃
6441,廣錠,2017,電腦及週邊設備業,上櫃
6461,益得,2018,生技醫療業,上櫃
6462,神盾,2015,半導體業,上櫃
6465,威潤,2015,通信網路業,上櫃
6469,大樹,2016,生技醫療業,上櫃
6470,宇智,2015,通信網路業,上櫃
6474,華豫寧,2025,電子通路業,上櫃
6482,弘煜科,2016,文化創意業,上櫃
6485,點序,2015,半導體業,上櫃
6486,互動,2016,通信網路業,上櫃
6488,環球晶,2015,半導體業,上櫃
6492,生華科,2017,生技醫療業,上櫃
6494,九齊,2016,半導體業,上櫃
6496,科懋,2016,生技醫療業,上櫃
6498,久禾光,2025,光電業,上櫃
6499,益安,2016,生技醫療業,上櫃
6506,雙邦,2011,紡織纖維,上櫃
6508,惠光,2004,農業科技業,上櫃
6509,聚和,2004,化學工業,上櫃
6510,精測,2016,半導體業,上櫃
6512,啟發電,2016,其他電子業,上櫃
6516,勤崴國際,2019,資訊服務業,上櫃
6517,保勝光學,2022,光電業,上櫃
6523,達爾膚,2016,生技醫療業,上櫃
6527,明達醫,2019,生技醫療業,上櫃
6530,創威,2018,通信網路業,上櫃
6532,瑞耘,2016,半導體業,上櫃
6535,順藥,2016,生技醫療業,上櫃
6538,倉和,2016,電子零組件業,上櫃
6542,隆中,2016,文化創意業,上櫃
6546,正基,2022,通信網路業,上櫃
6547,高端疫苗,2018,生技醫療業,上櫃
6548,長科*,2016,半導體業,上櫃
6556,勝品,2017,光電業,上櫃
6560,欣普羅,2017,光電業,上櫃
6561,是方,2018,通信網路業,上櫃
6568,宏觀,2016,半導體業,上櫃
6569,醫揚,2016,生技醫療業,上櫃
6570,維田,2017,電腦及週邊設備業,上櫃
6574,霈方,2017,生技醫療業,上櫃
6576,逸達,2018,生技醫療業,上櫃
6577,勁豐,2017,電腦及週邊設備業,上櫃
6578,達邦蛋白,2018,農業科技業,上櫃
6584,南俊國際,2023,電子零組件業,上櫃
6588,東典光電,2020,通信網路業,上櫃
6590,普鴻,2018,資訊服務業,上櫃
6593,台灣銘板,2017,資訊服務業,上櫃
6596,寬宏藝術,2018,文化創意業,上櫃
6597,立誠,2025,電子零組件業,上櫃
6603,富強鑫,2004,電機機械,上櫃
6609,瀧澤科,2003,電機機械,上櫃
6612,奈米醫材,2018,生技醫療業,上櫃
6613,朋億*,2017,其他電子業,上櫃
6615,慧智,2018,生技醫療業,上櫃
6616,特昇-KY,2018,居家生活,上櫃
6617,共信-KY,2024,生技醫療業,上櫃
6620,漢達,2025,生技醫療業,上櫃
6624,萬年清,2019,綠能環保,上櫃
6629,泰金-KY,2019,居家生活,上櫃
6637,醫影,2024,生技醫療業,上櫃
6640,均華,2018,半導體業,上櫃
6642,富致,2019,電子零組件業,上櫃
6643,M31,2019,半導體業,上櫃
6649,台生材,2019,生技醫療業,上櫃
6651,全宇昕,2021,半導體業,上櫃
6654,天正國際,2018,其他電子業,上櫃
6661,威健生技,2021,生技醫療業,上櫃
6662,樂斯科,2019,生技醫療業,上櫃
6664,群翊,2018,電子零組件業,上櫃
6667,信紘科,2018,其他電子業,上櫃
6679,鈺太,2019,半導體業,上櫃
6680,鑫創電子,2019,電腦及週邊設備業,上櫃
6683,雍智科技,2019,半導體業,上櫃
6684,安格,2021,半導體業,上櫃
6690,安碁資訊,2019,數位雲端,上櫃
6692,進能服,2024,綠能環保,上櫃
6693,廣閎科,2022,半導體業,上櫃
6697,東捷資訊,2019,資訊服務業,上櫃
6703,軒郁,2020,生技醫療業,上櫃
6708,天擎,2022,半導體業,上櫃
