stock_id,stock_name,listing_year,industry,market_type
6712,長聖,2021,生技醫療業,上櫃
6716,應廣,2020,半導體業,上櫃
6720,久昌,2024,半導體業,上櫃
6721,信實,2022,其他業,上櫃
6725,矽科宏晟,2025,其他電子業,上櫃
6727,亞泰金屬,2020,電子零組件業,上櫃
6728,上洋,2020,居家生活,上櫃
6730,常廣,2025,生技醫療業,上櫃
6732,昇佳電子,2020,半導體業,上櫃
6733,博晟生醫,2021,生技醫療業,上櫃
6735,美達科技,2022,其他電子業,上櫃
6739,竹陞科技,2024,其他電子業,上櫃
6741,91APP*-KY,2021,數位雲端,上櫃
6751,智聯服務,2020,資訊服務業,上櫃
6752,叡揚,2020,資訊服務業,上櫃
6761,穩得,2021,電子零組件業,上櫃
6762,達亞,2020,生技醫療業,上櫃
6763,綠界科技*,2022,數位雲端,上櫃
6767,台微醫,2021,生技醫療業,上櫃
6785,昱展新藥,2024,生技醫療業,上櫃
6788,華景電,2021,半導體業,上櫃
6791,虎門科技,2022,資訊服務業,上櫃
6803,崑鼎,2010,綠能環保,上櫃
6804,明係,2022,運動休閒,上櫃
6811,宏碁資訊,2022,數位雲端,上櫃
6821,聯寶,2023,電子零組件業,上櫃
6823,濾能,2022,半導體業,上櫃
6829,千附精密,2022,半導體業,上櫃
6840,東研信超,2023,其他電子業,上櫃
6841,長佳智能,2023,生技醫療業,上櫃
6843,進典,2022,電機機械,上櫃
6844,諾貝兒,2024,生技醫療業,上櫃
6846,綠茵,2023,食品工業,上櫃
6855,數泓科,2022,其他電子業,上櫃
6856,鑫傳,2023,文化創意業,上櫃
6859,伯特光,2022,光電業,上櫃
6865,偉康科技,2023,數位雲端,上櫃
6870,騰雲,2023,數位雲端,上櫃
6872,浩宇生醫,2025,生技醫療業,上櫃
6874,倍力,2022,資訊服務業,上櫃
6875,國邑*,2024,生技醫療業,上櫃
6877,鏵友益,2023,其他電子業,上櫃
6881,潤德,2024,其他業,上櫃
6884,海柏特,2025,資訊服務業,上櫃
6894,衛司特,2023,綠能環保,上櫃
6895,宏碩系統,2023,半導體業,上櫃
6899,創為精密,2024,光電業,上櫃
6903,巨漢,2024,其他電子業,上櫃
6904,伯鑫,2023,其他業,上櫃
6907,雅特力-KY,2026,半導體業,上櫃
6910,德鴻,2025,數位雲端,上櫃
6913,鴻呈,2024,電子零組件業,上櫃
6922,宸曜,2023,電腦及週邊設備業,上櫃
6925,意藍,2025,數位雲端,上櫃
6929,佑全,2024,生技醫療業,上櫃
6953,家碩,2024,半導體業,上櫃
6961,旅天下,2026,觀光餐旅,上櫃
6967,汎瑋材料,2024,電子零組件業,上櫃
6968,萬達寵物,2024,居家生活,上櫃
6971,惠民實業,2025,綠能環保,上櫃
6982,大井泵浦,2024,電機機械,上櫃
6996,力領科技,2024,半導體業,上櫃
6997,博弘,2024,數位雲端,上櫃
7402,邑錡,2015,光電業,上櫃
7547,碩網,2025,數位雲端,上櫃
7556,意德士,2020,半導體業,上櫃
7584,樂意,2024,文化創意業,上櫃
7642,昶瑞機電,2025,電機機械,上櫃
7703,銳澤,2024,其他電子業,上櫃
7704,明遠精密,2024,半導體業,上櫃
7708,全家餐飲,2024,觀光餐旅,上櫃
7709,榮田,2025,電機機械,上櫃
7712,博盛半導體,2024,半導體業,上櫃
7713,威力德生醫,2025,生技醫療業,上櫃
7714,創泓科技,2025,數位雲端,上櫃
7715,裕山,2025,綠能環保,上櫃
7716,昱臺國際,2025,航運業,上櫃
7717,萊德光電-KY,2025,通信網路業,上櫃
7718,友鋮,2025,鋼鐵工業,上櫃
7723,築間,2025,觀光餐旅,上櫃
7728,光焱科技,2025,其他電子業,上櫃
7734,印能科技,2025,半導體業,上櫃
7738,東聯互動,2025,數位雲端,上櫃
7743,金利食安,2025,食品工業,上櫃
7744,崴寶,2025,電子零組件業,上櫃
7747,昕奇雲端,2025,數位雲端,上櫃
7751,竑騰,2025,半導體業,上櫃
7753,星亞,2025,光電業,上櫃
7757,金色三麥,2025,觀光餐旅,上櫃
7767,仁大資訊,2025,資訊服務業,上櫃
7770,君曜,2025,半導體業,上櫃
7777,能率亞洲,2025,其他業,上櫃
7782,光速火箭,2025,居家生活,上櫃
7792,安葆,2026,其他電子業,上櫃
7805,威聯通,2025,數位雲端,上櫃
7810,捷創科技,2025,半導體業,上櫃
8024,佑華,2006,半導體業,上櫃
8027,鈦昇,2015,電機機械,上櫃
8032,光菱,2003,電子通路業,上櫃
8034,榮群,2004,通信網路業,上櫃
8038,長園科,2013,電子零組件業,上櫃
8040,九暘,2007,半導體業,上櫃
8042,金山電,2004,電子零組件業,上櫃
8043,蜜望實,2003,電子零組件業,上櫃
8044,網家,2005,數位雲端,上櫃
8047,星雲,2004,其他電子業,上櫃
8048,德勝,2009,通信網路業,上櫃
8049,晶采,2004,光電業,上櫃
8050,廣積,2003,電腦及週邊設備業,上櫃
8054,安國,2004,半導體業,上櫃
8059,凱碩,2010,通信網路業,上櫃
8064,東捷,2006,光電業,上櫃
8066,來思達,2004,居家生活,上櫃
8067,志旭,2004,電子通路業,上櫃
8068,全達,2004,電子通路業,上櫃
8069,元太,2004,光電業,上櫃
8071,能率網通,2003,電子零組件業,上櫃
8074,鉅橡,2004,電子零組件業,上櫃
8076,伍豐,2003,電腦及週邊設備業,上櫃
8077,洛碁,2004,觀光餐旅,上櫃
8080,泰霖,2021,建材營造業,上櫃
8083,瑞穎,2004,電機機械,上櫃
8084,巨虹,2004,電子通路業,上櫃
8085,福華,2004,其他電子業,上櫃
8086,宏捷科,2009,半導體業,上櫃
8087,麗升能源,2004,綠能環保,上櫃
8088,品安,2004,半導體業,上櫃
8089,康全電訊,2020,通信網路業,上櫃
8091,翔名,2004,半導體業,上櫃
8092,建暐,2004,其他電子業,上櫃
8093,保銳,2004,電子零組件業,上櫃
8096,擎亞,2004,電子通路業,上櫃
8097,常珵,2004,通信網路業,上櫃
8099,大世科,2004,資訊服務業,上櫃
8102,傑霖科技,2025,半導體業,上櫃
8107,大億金茂,2005,電機機械,上櫃
8109,博大,2005,電子零組件業,上櫃
8111,立碁,2004,光電業,上櫃
8121,越峰,2005,電子零組件業,上櫃
8147,正淩,2013,電子零組件業,上櫃
8155,博智,2012,電子零組件業,上櫃
8171,天宇,2011,綠能環保,上櫃
8176,智捷,2013,通信網路業,上櫃
8182,加高,2006,電子零組件業,上櫃
8183,精星,2005,其他電子業,上櫃
8227,巨有科技,2022,半導體業,上櫃
8234,新漢,2007,電腦及週邊設備業,上櫃
8240,華宏,2005,光電業,上櫃
8255,朋程,2006,電機機械,上櫃
8272,全景軟體,2024,資訊服務業,上櫃
8277,商丞,2004,半導體業,上櫃
8279,生展,2016,生技醫療業,上櫃
8284,三竹,2020,資訊服務業,上櫃
8289,泰藝,2008,電子零組件業,上櫃
8291,尚茂,2011,電子零組件業,上櫃
8299,群聯,2004,半導體業,上櫃
8342,益張,2017,其他業,上櫃
8349,恒耀,2006,鋼鐵工業,上櫃
8354,冠好,2004,其他業,上櫃
8358,金居,2010,電子零組件業,上櫃
8383,千附,2004,半導體業,上櫃
8390,金益鼎,2008,綠能環保,上櫃
8401,白紗科,2010,其他業,上櫃
8403,盛弘,2011,生技醫療業,上櫃
8409,商之器,2013,生技醫療業,上櫃
8410,森田,2011,電腦及週邊設備業,上櫃
8415,大國鋼,2016,鋼鐵工業,上櫃
8416,實威,2012,資訊服務業,上櫃
8421,旭源,2012,其他業,上櫃
8423,保綠-KY,2012,綠能環保,上櫃
8424,惠普,2012,建材營造業,上櫃
8426,紅木-KY,2011,其他業,上櫃
8431,匯鑽科,2015,其他電子業,上櫃
8432,東生華,2012,生技醫療業,上櫃
8433,弘帆,2012,居家生活,上櫃
8435,鉅邁,2012,其他業,上櫃
8436,大江,2013,生技醫療業,上櫃
8437,大地-KY,2015,其他業,上櫃
8440,綠電,2018,綠能環保,上櫃
8444,綠河-KY,2015,其他業,上櫃
8446,華研,2013,文化創意業,上櫃
8450,霹靂,2014,文化創意業,上櫃
8455,大拓-KY,2016,其他電子業,上櫃
8472,夠麻吉,2016,數位雲端,上櫃
8477,創業家,2025,數位雲端,上櫃
8489,三貝德,2017,其他業,上櫃
8905,裕國,1996,其他業,上櫃
8906,花王,1996,其他業,上櫃
8908,欣雄,1997,油電燃氣業,上櫃
8916,光隆,1999,其他業,上櫃
8917,欣泰,1999,油電燃氣業,上櫃
8921,沈氏,2000,其他業,上櫃
8923,時報,1999,文化創意業,上櫃
8924,大田,2000,運動休閒,上櫃
8927,北基,2000,油電燃氣業,上櫃
8928,鉅明,2001,運動休閒,上櫃
8929,富堡,2000,其他業,上櫃
8930,青鋼,2000,鋼鐵工業,上櫃
8931,大汽電,2001,油電燃氣業,上櫃
8932,智通*,2001,其他業,上櫃
8933,愛地雅,2001,運動休閒,上櫃
8935,邦泰,2002,其他業,上櫃
8936,國統,2002,其他業,上櫃
8937,合騏,2002,其他業,上櫃
8938,明安,2002,運動休閒,上櫃
8941,關中,2003,居家生活,上櫃
8942,森鉅,2003,其他業,上櫃
9949,琉園,2003,文化創意業,上櫃
9950,萬國通,2004,塑膠工業,上櫃
9951,皇田,2003,電機機械,上櫃
9960,邁達康,2004,運動休閒,上櫃
9962,有益,2006,鋼鐵工業,上櫃
1260,富味鄉,2012,食品工業,興櫃
1269,乾杯,2016,觀光餐旅,興櫃
1271,晨暉生技,2021,生技醫療業,興櫃
1293,利統,2021,食品工業,興櫃
1343,旭東環保,2021,綠能環保,興櫃
1480,東盟開發,2023,鋼鐵工業,興櫃
1594,日高,2010,電機機械,興櫃
1780,立弘,2010,生技醫療業,興櫃
2071,震南鐵,2019,鋼鐵工業,興櫃
2072,世紀風電,2020,鋼鐵工業,興櫃
2237,華德動能,2014,電機機械,興櫃
2245,詠勝昌*,2016,電機機械,興櫃
2249,湧盛,2019,電機機械,興櫃
2252,為昇科,2021,其他電子業,興櫃
2255,凱銳光電,2021,其他電子業,興櫃
2256,歐特明,2021,其他電子業,興櫃
2644,中信造船,2022,航運業,興櫃
2733,維格餅家,2012,觀光餐旅,興櫃
2741,老四川,2014,觀光餐旅,興櫃
2758,路易莎咖啡,2021,觀光餐旅,興櫃
2760,巨宇翔,2022,觀光餐旅,興櫃
2761,橘焱胡同,2022,觀光餐旅,興櫃
2938,床的世界,2016,居家生活,興櫃
2940,歐都納,2025,運動休閒,興櫃
2942,京站,2018,居家生活,興櫃
3097,拍檔,2002,電腦及週邊設備業,興櫃
3117,年程,2012,電子零組件業,興櫃
3184,微邦,2013,生技醫療業,興櫃
3473,智通聯網,2025,通信網路業,興櫃
3485,敘豐,2012,光電業,興櫃
3585,聯致,2007,電子零組件業,興櫃
3595,山太士,2007,光電業,興櫃
3603,建祥國際,2008,電子通路業,興櫃
3616,泓辰,2024,電機機械,興櫃
3633,云光,2008,光電業,興櫃
3659,百辰,2009,光電業,興櫃
3678,聯享,2009,光電業,興櫃
4115,善德生技,2022,生技醫療業,興櫃
4117,普生,2002,生技醫療業,興櫃
4132,國鼎,2010,生技醫療業,興櫃
4150,優你康,2010,生技醫療業,興櫃
4169,泰宗,2012,生技醫療業,興櫃
4170,鑫品生醫,2023,生技醫療業,興櫃
4172,因華,2012,生技醫療業,興櫃
4178,永笙-KY,2024,生技醫療業,興櫃
4186,尖端醫,2012,生技醫療業,興櫃
4194,禾生技,2013,生技醫療業,興櫃
4195,基米,2013,生技醫療業,興櫃
4197,暐世,2013,生技醫療業,興櫃
4431,敏成健康,2011,其他業,興櫃
4537,旭東,2012,光電業,興櫃
4544,春日,2012,電機機械,興櫃
4546,長亨,2013,電機機械,興櫃
4553,盛復,2014,電機機械,興櫃
4559,久裕興,2014,運動休閒,興櫃
4565,宏偉,2016,電機機械,興櫃
4570,傑生,2024,電機機械,興櫃
4573,高明鐵,2018,電機機械,興櫃
4575,銓寶,2018,電機機械,興櫃
4582,聚恆,2019,綠能環保,興櫃
4587,寶元數控,2022,電機機械,興櫃
4589,碩陽電機,2023,電機機械,興櫃
4724,宣捷幹細胞,2023,生技醫療業,興櫃
4732,彥臣,2007,生技醫療業,興櫃
4738,大同精化,2009,化學工業,興櫃
4765,磐采,2016,化學工業,興櫃
4773,高福,2022,化學工業,興櫃
4925,智微,2010,半導體業,興櫃
4980,佐臻,2010,電子零組件業,興櫃
5240,建騰,2011,光電業,興櫃
5246,勵威,2022,半導體業,興櫃
5248,景傳,2011,光電業,興櫃
5254,欣訊科技,2019,電子零組件業,興櫃
5262,立達,2013,半導體業,興櫃
5267,龍翩,2012,光電業,興櫃
5271,紘通,2012,電子零組件業,興櫃
5297,廣化,2017,半導體業,興櫃
5859,遠壽,2015,金融保險業,興櫃
5863,瑞興銀,2007,金融保險業,興櫃
6027,德信,2015,金融保險業,興櫃
6028,公勝保經,2019,金融保險業,興櫃
6035,悠遊卡,2023,金融保險業,興櫃
6407,相互,2013,電子零組件業,興櫃
6428,淘米,2013,文化創意業,興櫃
6434,達輝光電,2013,光電業,興櫃
6467,泰合,2024,生技醫療業,興櫃
6473,美賣*,2014,數位雲端,興櫃
6483,原創生醫,2024,生技醫療業,興櫃
6493,雷虎生,2015,生技醫療業,興櫃
6518,康科特,2015,生技醫療業,興櫃
6536,碩豐,2015,資訊服務業,興櫃
6539,麗彤,2015,生技醫療業,興櫃
6543,普惠醫工,2019,生技醫療業,興櫃
6549,景凱,2015,生技醫療業,興櫃
6555,榮炭,2016,電子零組件業,興櫃
6559,研晶,2015,光電業,興櫃
6563,映智,2025,半導體業,興櫃
6564,安特羅,2018,生技醫療業,興櫃
6565,物聯,2017,數位雲端,興櫃
6572,博錸,2016,生技醫療業,興櫃
6580,台睿,2017,生技醫療業,興櫃
6583,友松,2016,文化創意業,興櫃
6586,醣基,2017,生技醫療業,興櫃
6595,光禹國際,2019,文化創意業,興櫃
6599,普達系統,2017,電腦及週邊設備業,興櫃
6604,儒億,2025,電機機械,興櫃
6610,安成生技,2016,生技醫療業,興櫃
6618,永虹先進,2017,化學工業,興櫃
6621,華宇藥,2017,生技醫療業,興櫃
6622,百聿數碼,2017,文化創意業,興櫃
6634,欣耀,2017,生技醫療業,興櫃
6638,沅聖,2017,電腦及週邊設備業,興櫃
6639,源大環能,2018,油電燃氣業,興櫃
6648,斯其大,2017,其他電子業,興櫃
6650,帝圖,2017,文化創意業,興櫃
6652,雅祥生醫,2018,生技醫療業,興櫃
6659,天明製藥,2025,生技醫療業,興櫃
6665,康聯生醫,2017,生技醫療業,興櫃
6673,和詮,2018,光電業,興櫃
6676,祥翊,2022,生技醫療業,興櫃
6677,瑩碩生技,2018,生技醫療業,興櫃
6682,華旭先進,2018,光電業,興櫃
6696,仁新,2018,生技醫療業,興櫃
6704,國璽幹細胞,2023,生技醫療業,興櫃
6705,振躍精密,2018,電機機械,興櫃
6707,富基電通,2022,電子通路業,興櫃
6709,昱厚生技,2018,生技醫療業,興櫃
6723,傑智環境,2018,綠能環保,興櫃
6729,機光科技,2019,光電業,興櫃
6734,安盛生,2019,生技醫療業,興櫃
6737,秀育,2019,電腦及週邊設備業,興櫃
6738,鼎恒,2019,資訊服務業,興櫃
6744,豐技生技,2019,生技醫療業,興櫃
6748,亞果生醫,2021,生技醫療業,興櫃
6750,泰創工程,2019,其他電子業,興櫃
6755,連鋐科技,2019,電子零組件業,興櫃
6758,冠亞,2020,生技醫療業,興櫃
6775,穎台科技,2020,光電業,興櫃
6780,學習王,2020,文化創意業,興櫃
6784,天凱科技,2020,通信網路業,興櫃
6786,芯測,2020,半導體業,興櫃
6787,晶瑞光,2021,光電業,興櫃
6793,天力離岸,2020,其他業,興櫃
6797,圓點奈米,2020,生技醫療業,興櫃
6798,展逸,2023,運動休閒,興櫃
6808,三鼎生技,2020,生技醫療業,興櫃
6810,新穎生醫,2021,生技醫療業,興櫃
6812,梭特,2021,光電業,興櫃
6814,路迦生醫,2020,生技醫療業,興櫃
6815,晶鑽生醫,2021,生技醫療業,興櫃
6816,捷智商訊,2021,資訊服務業,興櫃
6817,溫士頓,2021,生技醫療業,興櫃
6818,連騰,2021,通信網路業,興櫃
6819,眾智,2021,半導體業,興櫃
6820,連訊,2021,通信網路業,興櫃
6825,和暢科技,2021,電腦及週邊設備業,興櫃
6826,和淞,2021,其他電子業,興櫃
6827,巨生醫,2021,生技醫療業,興櫃
6832,金鼎科,2021,其他業,興櫃
6833,太康精密,2021,電子零組件業,興櫃
6839,開陽能源,2021,綠能環保,興櫃
6842,一元素,2021,半導體業,興櫃
6847,普瑞博,2021,生技醫療業,興櫃
6848,拉法醫,2021,生技醫療業,興櫃
6849,奇鼎科技,2024,其他電子業,興櫃
6850,光鼎生技,2021,生技醫療業,興櫃
6857,宏碁智醫,2022,生技醫療業,興櫃
6858,愛比科技,2022,電腦及週邊設備業,興櫃
6864,元樟生技,2021,生技醫療業,興櫃
6867,坦德科技,2022,光電業,興櫃
6868,采威國際,2022,資訊服務業,興櫃
6876,朗齊生醫*,2024,生技醫療業,興櫃
6878,歐付寶,2022,金融保險業,興櫃
6879,大江基因,2022,生技醫療業,興櫃
6882,甲尚,2022,資訊服務業,興櫃
6883,微電能源,2024,綠能環保,興櫃
6886,遠東生技,2023,食品工業,興櫃
6891,樂迦再生,2022,生技醫療業,興櫃
6892,台寶生醫,2022,生技醫療業,興櫃
6898,程曦資訊,2022,資訊服務業,興櫃
6908,宏碁遊戲,2022,電子通路業,興櫃
6911,群運,2022,其他業,興櫃
6912,益鈞環科*,2022,綠能環保,興櫃
6915,美強光,2022,電子零組件業,興櫃
6917,竟天,2023,生技醫療業,興櫃
6920,恆勁科技,2023,半導體業,興櫃
6926,聖安生醫,2022,生技醫療業,興櫃
6927,聯合聚晶,2023,半導體業,興櫃
6932,水星生醫*,2022,生技醫療業,興櫃
6935,王子製藥,2023,食品工業,興櫃
6938,藍新資訊,2024,資訊服務業,興櫃
6939,啟弘生技,2023,生技醫療業,興櫃
6940,格斯科技*,2023,電子零組件業,興櫃
6945,圓祥生技,2023,生技醫療業,興櫃
6946,三地能源,2024,綠能環保,興櫃
6947,台鎔科技,2023,綠能環保,興櫃
6959,兆捷科技,2023,化學工業,興櫃
6963,品元,2023,食品工業,興櫃
6972,博瑞達應材,2024,化學工業,興櫃
6973,永立榮,2023,生技醫療業,興櫃
6976,育世博-KY,2023,生技醫療業,興櫃
6977,聯純,2023,綠能環保,興櫃
6979,勝釩,2024,光電業,興櫃
6980,鐳洋科技,2023,通信網路業,興櫃
6983,華洋精機,2023,其他電子業,興櫃
6984,ACPAY,2023,數位雲端,興櫃
6986,和迅,2023,生技醫療業,興櫃
6987,寶晶能源*,2024,綠能環保,興櫃
6990,華鉬,2023,綠能環保,興櫃
6995,野獸國,2025,其他業,興櫃
6999,瀚醫生技,2024,生技醫療業,興櫃
7419,達勝,2019,電子零組件業,興櫃
7427,華上生醫,2021,生技醫療業,興櫃
7443,凡事康,2016,其他業,興櫃
7455,樺緯物聯,2025,電腦及週邊設備業,興櫃
7507,環拓科技,2020,綠能環保,興櫃
7516,清淨海,2018,其他業,興櫃
7530,鋒魁科技,2021,半導體業,興櫃
7551,知識科技,2019,數位雲端,興櫃
7558,群利,2021,其他業,興櫃
7561,光晟生技,2020,生技醫療業,興櫃
7562,博來科技,2023,電腦及週邊設備業,興櫃
7566,亞果遊艇,2020,觀光餐旅,興櫃
7575,安美得,2022,生技醫療業,興櫃
7578,利百景,2022,其他業,興櫃
7583,國際海洋,2023,綠能環保,興櫃
7590,怡和國際,2022,其他業,興櫃
7595,世基生醫,2020,生技醫療業,興櫃
7607,通用幹細胞*,2023,生技醫療業,興櫃
7669,碩正科技,2025,半導體業,興櫃
7689,大鵬科CLMX,2025,通信網路業,興櫃
7702,前端風電,2023,綠能環保,興櫃
7706,宏碁創達,2023,其他業,興櫃
7707,益芯科,2023,半導體業,興櫃
7710,東擎科技,2025,電腦及週邊設備業,興櫃
7719,碳基,2023,其他業,興櫃
7724,諾亞克,2024,生技醫療業,興櫃
7725,列特博,2023,生技醫療業,興櫃
7726,暄達,2024,生技醫療業,興櫃
7729,仲恩生醫,2024,生技醫療業,興櫃
7731,火星生技*,2024,食品工業,興櫃
7737,凱鈿,2025,數位雲端,興櫃
7742,天弘化,2024,化學工業,興櫃
7745,紅陽,2026,數位雲端,興櫃
7748,鑫囍創業,2024,其他業,興櫃
7752,世紀樺欣,2024,綠能環保,興櫃
7754,安基生技,2024,生技醫療業,興櫃
7756,多那之,2024,觀光餐旅,興櫃
7758,睿騰能源,2025,電子零組件業,興櫃
7759,視航生醫,2025,生技醫療業,興櫃
7760,享溫馨,2024,觀光餐旅,興櫃
7761,三大未來,2024,綠能環保,興櫃
7762,吉晟生,2024,生技醫療業,興櫃
7763,崇舜,2024,化學工業,興櫃
7764,聖州,2024,其他業,興櫃
7768,頌勝科技,2025,半導體業,興櫃
7772,耀穎,2025,半導體業,興櫃
7773,富禾生醫,2024,生技醫療業,興櫃
7776,奧孟亞,2024,生技醫療業,興櫃
7779,鍇睿國際,2024,運動休閒,興櫃
7781,昕力資*,2024,數位雲端,興櫃
7783,佳運,2024,綠能環保,興櫃
7785,北祥科服,2025,數位雲端,興櫃
7789,開展,2024,觀光餐旅,興櫃
7790,思必瑞特,2024,生技醫療業,興櫃
7794,宏碁智新,2024,居家生活,興櫃
7796,擷發科,2024,半導體業,興櫃
7797,Q BURGER,2025,觀光餐旅,興櫃
7798,將捷,2025,建材營造業,興櫃
7801,華芸科技,2024,資訊服務業,興櫃
7803,雲象科技,2024,生技醫療業,興櫃
7806,精華生醫,2024,食品工業,興櫃
7808,訊聯智藥,2024,生技醫療業,興櫃
7811,民盛,2025,運動休閒,興櫃
7812,稜研科技*,2025,通信網路業,興櫃
7813,宇辰系統,2025,其他電子業,興櫃
7814,海昌生技,2025,生技醫療業,興櫃
7815,新特,2025,半導體業,興櫃
7816,來穎,2025,電子零組件業,興櫃
7818,溢泰實業,2025,其他業,興櫃
7819,精誠金融,2025,資訊服務業,興櫃
7820,立盈,2025,綠能環保,興櫃
7821,神數,2025,其他電子業,興櫃
7822,倍利科,2025,半導體業,興櫃
7824,智寶,2025,其他業,興櫃
7825,和亞智慧,2025,其他電子業,興櫃
7826,極風雲創,2025,數位雲端,興櫃
7827,漢康-KY,2025,生技醫療業,興櫃
7828,創新服務,2025,半導體業,興櫃
7829,思捷優達-KY,2025,生技醫療業,興櫃
7831,捷博,2025,居家生活,興櫃
7832,智新生技*,2025,生技醫療業,興櫃
7833,綠岩能源,2025,綠能環保,興櫃
7834,來毅數位,2025,資訊服務業,興櫃
7836,智生活,2025,其他業,興櫃
7837,啟新生,2025,生技醫療業,興櫃
7839,達人網,2025,數位雲端,興櫃
7840,祥圃,2025,農業科技業,興櫃
7841,經貿聯網,2025,資訊服務業,興櫃
7842,天能綠電,2025,綠能環保,興櫃
7843,英柏得,2025,半導體業,興櫃
7846,德揚,2025,綠能環保,興櫃
7847,豊漁,2025,觀光餐旅,興櫃
7848,騏億鑫,2025,其他電子業,興櫃
7849,旭誼,2025,其他電子業,興櫃
7850,寶泰生醫,2025,生技醫療業,興櫃
7851,慧康生技*-KY,2025,生技醫療業,興櫃
7853,政美應用,2025,半導體業,興櫃
7854,佐茂,2025,電腦及週邊設備業,興櫃
7855,和運租車,2025,其他業,興櫃
7856,漢測,2025,半導體業,興櫃
7857,合水先進,2025,綠能環保,興櫃
7858,芝普,2025,化學工業,興櫃
7860,得生製藥,2025,生技醫療業,興櫃
7861,貝爾威勒,2025,電子零組件業,興櫃
7862,聚泰,2025,紡織纖維,興櫃
7863,中科物流,2025,航運業,興櫃
7865,金聯成,2025,綠能環保,興櫃
7866,丹立,2025,半導體業,興櫃
7867,特力屋,2025,居家生活,興櫃
7868,聖育,2025,資訊服務業,興櫃
7869,宏于電機,2025,電機機械,興櫃
7870,聯剛科技,2025,其他電子業,興櫃
7871,安立璽榮-KY,2026,生技醫療業,興櫃
7872,登豐,2025,半導體業,興櫃
7875,安圖斯,2025,電腦及週邊設備業,興櫃
7876,鼎晉生技,2025,生技醫療業,興櫃
7877,海利普,2025,綠能環保,興櫃
7878,藥祇,2025,生技醫療業,興櫃
7879,益材科技,2026,電機機械,興櫃
7880,聖凰,2025,半導體業,興櫃
7881,科明,2025,生技醫療業,興櫃
7882,倍利創投,2025,其他業,興櫃
7883,饗賓,2026,觀光餐旅,興櫃
7885,宏羚,2026,其他電子業,興櫃
7886,科建,2026,半導體業,興櫃
7887,宇川精材,2026,半導體業,興櫃
7888,麗寶新藥,2025,生技醫療業,興櫃
7889,騰勢,2026,食品工業,興櫃
7890,明曜科技,2026,綠能環保,興櫃
7891,博研醫藥,2026,生技醫療業,興櫃
7892,元鈦科,2026,電腦及週邊設備業,興櫃
7893,睿信,2026,電子零組件業,興櫃
7895,元進莊,2026,農業科技業,興櫃
7896,喬越,2026,電子零組件業,興櫃
7897,禾迅綠電,2026,綠能環保,興櫃
7899,景美,2026,半導體業,興櫃
7901,大大寬頻,2026,通信網路業,興櫃
7902,宇越生醫*,2026,生技醫療業,興櫃
7904,任開數位,2026,數位雲端,興櫃
8058,耐特,2025,其他電子業,興櫃
8098,慶康科技,2023,半導體業,興櫃
8119,公信,2017,電腦及週邊設備業,興櫃
8298,威睿,2018,資訊服務業,興櫃
8329,台視,2007,文化創意業,興櫃
8345,超秦,2025,農業科技業,興櫃
8359,錢櫃,2012,觀光餐旅,興櫃
8458,影一,2014,文化創意業,興櫃
8999,台灣積層,2025,其他業,興櫃
9957,燁聯,2003,鋼鐵工業,興櫃
